s,x,y,yaw,curvature,v_ref,width_left,width_right
81.600000,-7.975489,0.524773,6.269949,-0.084320,5.000000,1.232085,1.232085
81.700000,-7.875755,0.519041,6.253542,-0.109435,5.000000,1.203064,1.203064
81.800000,-7.775777,0.516949,6.236214,-0.124740,5.000000,1.167916,1.167916
81.900000,-7.675814,0.514292,6.219195,-0.131296,5.000000,1.127349,1.127349
82.000000,-7.575910,0.510072,6.203377,-0.130609,5.000000,1.100087,1.100087
82.100000,-7.476176,0.503007,6.188565,-0.125648,5.000000,1.080885,1.080885
82.200000,-7.376729,0.492563,6.174715,-0.118455,5.000000,1.062364,1.062364
82.300000,-7.277520,0.480037,6.161549,-0.110542,5.000000,1.042468,1.042468
82.400000,-7.178542,0.465798,6.148837,-0.102772,5.000000,1.022331,1.022331
82.500000,-7.079801,0.449991,6.136242,-0.095629,5.000000,1.002518,1.002518
82.600000,-6.981209,0.433273,6.124238,-0.087267,5.000000,0.983054,0.983054
82.700000,-6.882587,0.416731,6.115319,-0.073127,5.000000,0.964427,0.964427
82.800000,-6.783920,0.400459,6.109722,-0.054844,5.000000,0.948808,0.948808
82.900000,-6.685296,0.383929,6.106380,-0.035947,5.000000,0.938555,0.938555
83.000000,-6.586701,0.367224,6.104731,-0.017802,5.000000,0.930597,0.930597
83.100000,-6.488151,0.350252,6.104193,-0.001254,5.000000,0.922703,0.922703
83.200000,-6.389698,0.332734,6.104625,0.013674,5.000000,0.913655,0.913655
83.300000,-6.291317,0.314815,6.106422,0.027421,5.000000,0.901470,0.901470
83.400000,-6.193001,0.296538,6.109774,0.039847,5.000000,0.889169,0.889169
83.500000,-6.094708,0.278139,6.114733,0.051048,5.000000,0.876812,0.876812
83.600000,-5.996242,0.260710,6.121450,0.061295,5.000000,0.864040,0.864040
83.700000,-5.897473,0.245076,6.129996,0.070619,5.000000,0.851107,0.851107
83.800000,-5.798515,0.230687,6.139994,0.078461,5.000000,0.838489,0.838489
83.900000,-5.699424,0.217243,6.150797,0.084336,5.000000,0.827288,0.827288
