s,x,y,yaw,curvature,v_ref,width_left,width_right
13.696120,8.378533,5.547118,1.218462,-0.027503,5.113193,0.562131,0.800225
13.796096,8.413134,5.640915,1.216624,-0.009272,5.182962,0.551565,0.814087
13.896071,8.447821,5.734679,1.216608,0.008961,5.251168,0.541200,0.828062
13.996046,8.482425,5.828475,1.218415,0.027195,5.317214,0.529520,0.854527
14.096022,8.516774,5.922365,1.222063,0.045772,5.380794,0.517486,0.891431
14.195997,8.550692,6.016411,1.227568,0.064352,5.441574,0.505790,0.929532
14.295972,8.584004,6.110673,1.234930,0.082925,5.499172,0.502846,0.956856
14.395947,8.616534,6.205207,1.244132,0.101172,5.553184,0.499138,0.966575
14.495922,8.648107,6.300066,1.255160,0.119438,5.603092,0.492071,0.977590
14.595897,8.678544,6.395295,1.268014,0.137699,5.609643,0.480377,0.989869
14.695871,8.707669,6.490932,1.282633,0.154775,5.519309,0.467466,1.002248
14.795845,8.735311,6.587009,1.298963,0.171913,5.434518,0.439771,1.016661
14.895819,8.761298,6.683547,1.317008,0.189073,5.356293,0.408767,1.033396
14.995793,8.785467,6.780555,1.336415,0.199122,5.280236,0.391626,1.044583
15.095767,8.807699,6.878026,1.356827,0.209234,5.206448,0.392361,1.058261
15.195740,8.827888,6.975939,1.378253,0.219418,5.135058,0.391625,1.074705
15.295714,8.845929,7.074271,1.400547,0.226559,5.063501,0.415160,1.063055
15.395687,8.861739,7.172987,1.423559,0.233802,4.991587,0.436319,1.048385
15.495660,8.875237,7.272044,1.447300,0.241150,4.919092,0.459921,1.036611
15.595633,8.886344,7.371398,1.471750,0.247991,4.849409,0.482549,1.014086
15.695606,8.894984,7.470997,1.496892,0.255000,4.780933,0.497505,0.987459
15.795578,8.901082,7.570783,1.522742,0.262147,4.713933,0.506200,0.964138
15.895551,8.904563,7.670695,1.549324,0.269669,4.646295,0.513462,0.944479
15.995523,8.905350,7.770664,1.576670,0.277419,4.579486,0.538576,0.928514
16.095495,8.903363,7.870617,1.604800,0.285340,4.514017,0.560848,0.916044
16.195467,8.898526,7.970472,1.633744,0.293755,4.447358,0.581184,0.900336
16.295439,8.890758,8.070141,1.663547,0.302491,4.381100,0.603714,0.882865
16.395410,8.879980,8.169530,1.694235,0.311471,4.315888,0.623308,0.869246
16.495382,8.866115,8.268535,1.725761,0.319213,4.261878,0.640021,0.859001
16.595353,8.849098,8.367047,1.758073,0.327225,4.207991,0.651762,0.852713
16.695323,8.828868,8.464950,1.791199,0.335482,4.149774,0.659981,0.854751
16.795294,8.805356,8.562116,1.825452,0.350098,4.063027,0.665480,0.867869
16.895264,8.778459,8.658400,1.861224,0.365617,3.974653,0.668224,0.884673
16.995234,8.748060,8.753636,1.898574,0.381641,3.887745,0.669947,0.900356
17.095203,8.714084,8.847654,1.936449,0.375095,3.922579,0.669499,0.921672
17.195173,8.676606,8.940333,1.973582,0.367811,3.850348,0.666226,0.954155
17.295143,8.635746,9.031572,2.010006,0.360921,3.734554,0.660125,0.992106
17.395112,8.591557,9.121245,2.048010,0.401842,3.620396,0.654414,1.038582
17.495080,8.543802,9.209069,2.090401,0.446350,3.512378,0.648835,1.094456
17.595047,8.492177,9.294673,2.137275,0.491361,3.410751,0.640311,1.152448
17.695012,8.436469,9.377677,2.186448,0.489974,3.415772,0.628491,1.201186
17.794978,8.376763,9.457854,2.235281,0.487129,3.426139,0.612539,1.259335
17.894943,8.313223,9.535028,2.283894,0.485601,3.431741,0.592199,1.297081
17.994909,8.245993,9.609009,2.333296,0.504155,3.365400,0.567852,1.285068
18.094873,8.175120,9.679506,2.384762,0.525661,3.292883,0.474005,1.281284
18.194837,8.100641,9.746182,2.438443,0.548382,3.220886,0.394528,1.286317
18.294800,8.022651,9.808714,2.492883,0.538491,3.251676,0.402177,1.248402
18.394764,7.941408,9.866957,2.546153,0.527447,3.287060,0.411281,1.187967
18.494728,7.857207,9.920837,2.598403,0.518095,3.317887,0.435553,1.138489
18.594692,7.770318,9.970265,2.650521,0.526077,3.291524,0.466213,1.093701
18.694656,7.680950,10.015055,2.703658,0.537195,3.255771,0.491630,1.020335
18.794619,7.589307,10.054981,2.757985,0.549854,3.216373,0.519905,0.957952
18.894583,7.495628,10.089868,2.811660,0.520197,3.294449,0.546252,0.903005
18.994548,7.400261,10.119837,2.862016,0.487409,3.371829,0.568623,0.853240
19.094514,7.303546,10.145125,2.909176,0.456372,3.450215,0.587419,0.812659
19.194481,7.205767,10.165924,2.955005,0.464044,3.513695,0.602888,0.783714
19.294447,7.107129,10.182165,3.001997,0.476077,3.467272,0.614644,0.761622
19.394413,7.007830,10.193695,3.050203,0.488298,3.421868,0.622794,0.745918
19.494378,6.908087,10.200354,3.100010,0.509354,3.347457,0.627397,0.736783
19.594342,6.808135,10.201925,-3.131028,0.534335,3.264863,0.628460,0.734616
19.694306,6.708243,10.198155,-3.076245,0.562010,3.179779,0.625991,0.739924
19.794269,6.608707,10.188923,-3.023432,0.482787,3.258986,0.619744,0.751753
19.894237,6.509728,10.174899,-2.979820,0.389690,3.316614,0.609356,0.767753
19.994207,6.411367,10.157030,-2.945480,0.297559,3.145347,0.596158,0.788019
20.094178,6.313645,10.135948,-2.910147,0.434801,2.964578,0.581776,0.816641
20.194142,6.216938,10.110637,-2.858212,0.604960,2.806381,0.565859,0.856107
20.294098,6.121947,10.079527,-2.789107,0.777152,2.679583,0.547951,0.901904
20.394049,6.029549,10.041411,-2.712896,0.719380,2.777128,0.539698,0.938398
20.494006,5.940124,9.996750,-2.645356,0.632614,2.872636,0.529106,0.986420
20.593967,5.853700,9.946519,-2.586194,0.552097,2.975638,0.513099,1.034538
20.693930,5.770248,9.891489,-2.530419,0.579428,3.077519,0.485842,1.090390
20.793890,5.690126,9.831719,-2.470103,0.627566,3.000845,0.447137,1.156291
20.893848,5.613912,9.767043,-2.404886,0.677178,2.882787,0.413698,1.198672
20.993805,5.542179,9.697431,-2.338294,0.640082,2.969795,0.398491,1.255202
