s,x,y,yaw,curvature,v_ref,width_left,width_right
16.295601,-7.978183,7.028875,-2.809793,-0.141531,2.309149,0.861860,0.660953
16.395574,-7.883367,7.060572,-2.830278,-0.268319,2.519614,0.843570,0.600484
16.495545,-7.787738,7.089713,-2.863340,-0.378354,2.700874,0.821312,0.540860
16.595514,-7.691124,7.115394,-2.899786,-0.350884,2.864094,0.792115,0.486907
16.695485,-7.593667,7.137670,-2.933532,-0.324370,3.015227,0.768236,0.460909
16.795456,-7.495538,7.156774,-2.964693,-0.301409,3.156661,0.748819,0.431174
16.895427,-7.396873,7.172884,-2.994773,-0.300347,3.289896,0.733262,0.405930
16.995398,-7.297769,7.186024,-3.024750,-0.299342,3.413709,0.721470,0.392094
17.095370,-7.198316,7.196193,-3.054624,-0.297382,3.529136,0.716126,0.375452
17.195341,-7.098606,7.203413,-3.083805,-0.286438,3.637176,0.717669,0.363346
17.295313,-6.998729,7.207776,-3.111908,-0.275830,3.740077,0.722649,0.350177
17.395285,-6.898770,7.209382,-3.138951,-0.261717,3.838481,0.727028,0.342100
17.495258,-6.798802,7.208422,3.120576,-0.211530,3.933609,0.729234,0.355458
17.595231,-6.698876,7.205348,3.101938,-0.161344,4.031495,0.733779,0.367030
17.695206,-6.599011,7.200662,3.088310,-0.111448,4.130645,0.739069,0.378920
17.795180,-6.499205,7.194862,3.079592,-0.062934,4.229856,0.744376,0.391863
17.895155,-6.399437,7.188434,3.075727,-0.014378,4.327835,0.750155,0.404421
17.995130,-6.299678,7.181863,3.076727,0.036367,4.302084,0.757801,0.406284
18.095105,-6.199894,7.175684,3.083974,0.108621,4.143337,0.767178,0.400496
18.195079,-6.100050,7.170590,3.098448,0.180937,3.989103,0.775027,0.395702
18.295052,-6.000131,7.167301,3.120139,0.251053,3.842342,0.779274,0.383389
18.395024,-5.900163,7.166494,-3.135474,0.300615,3.698801,0.774909,0.367747
18.494995,-5.800216,7.168690,-3.102927,0.350494,3.558259,0.768489,0.355319
18.594964,-5.700409,7.174387,-3.065394,0.401547,3.420318,0.759851,0.357430
18.694931,-5.600916,7.184106,-3.021942,0.468097,3.290187,0.743196,0.370579
18.794896,-5.501988,7.198469,-2.971734,0.536527,3.168726,0.720500,0.389785
18.894858,-5.403976,7.218115,-2.914662,0.603020,3.054786,0.695435,0.405587
18.994817,-5.307321,7.243601,-2.852171,0.647728,2.935560,0.667111,0.426698
19.094773,-5.212520,7.275289,-2.785052,0.695291,2.807908,0.641846,0.455146
19.194727,-5.120152,7.313484,-2.713105,0.747717,2.668220,0.619646,0.483653
19.294676,-5.030929,7.358530,-2.633289,0.850955,2.529550,0.594016,0.524836
19.394617,-4.945868,7.410997,-2.542648,0.963243,2.387687,0.565146,0.574881
19.494549,-4.866252,7.471394,-2.440698,1.071043,2.253737,0.532138,0.638766
19.594475,-4.793509,7.539904,-2.330493,1.137989,2.180028,0.493178,0.730638
