s,x,y,yaw,curvature,v_ref,width_left,width_right
10.696951,8.188444,2.763832,1.804933,-0.034218,4.870368,0.880847,0.475190
10.796925,8.165416,2.861118,1.800022,-0.064020,4.792635,0.883432,0.462284
10.896900,8.143011,2.958550,1.791891,-0.098645,4.714913,0.886771,0.440119
10.996875,8.121568,3.056198,1.780089,-0.137459,4.638669,0.891903,0.417299
11.096849,8.101469,3.154131,1.764427,-0.175854,4.565241,0.899101,0.392865
11.196822,8.083095,3.252401,1.745201,-0.208777,4.494815,0.908597,0.366704
11.296795,8.066776,3.351033,1.722884,-0.237672,4.427454,0.911883,0.347174
11.396768,8.052805,3.450025,1.697713,-0.265867,4.364097,0.906773,0.345988
11.496739,8.041470,3.549352,1.669957,-0.289382,4.304027,0.904896,0.342409
11.596711,8.033013,3.648965,1.640020,-0.309515,4.246648,0.903830,0.343616
11.696681,8.027642,3.748791,1.608131,-0.328423,4.192616,0.900044,0.342113
11.796652,8.025551,3.848740,1.575238,-0.329597,4.189394,0.900486,0.352933
11.896622,8.026754,3.948703,1.542946,-0.316405,4.273586,0.894956,0.371177
11.996594,8.031118,4.048579,1.511994,-0.302798,4.357062,0.865317,0.387257
12.096565,8.038503,4.148277,1.482417,-0.288884,4.440165,0.840114,0.406923
12.196537,8.048764,4.247721,1.454275,-0.274104,4.523859,0.818203,0.423944
12.296509,8.061746,4.346847,1.427606,-0.259397,4.608944,0.798162,0.450818
12.396482,8.077294,4.445603,1.402632,-0.240222,4.695539,0.781585,0.487607
12.496454,8.095209,4.543957,1.379769,-0.217145,4.786710,0.765108,0.522024
12.596427,8.115255,4.641900,1.359195,-0.194435,4.884054,0.743396,0.556782
12.696401,8.137201,4.739435,1.340637,-0.176824,4.860747,0.724336,0.590048
12.796375,8.160868,4.836568,1.323646,-0.163069,4.796675,0.704852,0.621260
12.896349,8.186115,4.933301,1.308023,-0.149477,4.727513,0.677460,0.649109
12.996323,8.212805,5.029647,1.293927,-0.132511,4.653464,0.652136,0.675647
13.096298,8.240769,5.125631,1.281646,-0.113168,4.574232,0.629932,0.701277
13.196272,8.269817,5.221292,1.271300,-0.093803,4.489750,0.614446,0.726474
13.296247,8.299761,5.316677,1.262685,-0.078535,4.400237,0.600150,0.751026
13.396221,8.330453,5.411824,1.255424,-0.066727,4.306082,0.586084,0.774776
13.496196,8.361779,5.506764,1.249376,-0.054260,4.207362,0.568558,0.797378
13.596172,8.393620,5.601534,1.245236,-0.028570,4.103857,0.551770,0.819699
13.696146,8.425731,5.696211,1.244200,0.007847,3.994946,0.536021,0.843136
13.796121,8.457768,5.790914,1.246692,0.042016,3.881239,0.522625,0.872293
13.896097,8.489407,5.885751,1.250208,0.028317,3.762527,0.508963,0.902504
13.996071,8.520777,5.980676,1.250319,-0.026102,3.637959,0.495754,0.931396
14.096046,8.552395,6.075520,1.245201,-0.076282,3.508564,0.486517,0.953587
14.196021,8.584735,6.170119,1.239930,-0.029172,3.508564,0.477965,0.974422
14.295996,8.617351,6.264624,1.243504,0.100676,3.508564,0.472163,0.997457
14.395970,8.649014,6.359452,1.259920,0.227730,3.508564,0.467560,1.009344
14.495941,8.678509,6.454973,1.284172,0.257416,3.508564,0.461188,1.016487
14.595915,8.705537,6.551224,1.307207,0.203411,3.676962,0.435418,1.026605
14.695888,8.730602,6.648004,1.324839,0.149310,3.845014,0.400484,1.042770
14.795863,8.754220,6.745149,1.339530,0.144593,4.012703,0.370649,1.062151
14.895836,8.776431,6.842624,1.355916,0.183199,4.165219,0.354162,1.083888
14.995810,8.796853,6.940489,1.376140,0.221398,4.290603,0.341327,1.095903
15.095783,8.815104,7.038782,1.398787,0.231637,4.210902,0.369519,1.084380
15.195755,8.831074,7.137471,1.421185,0.216442,4.126742,0.395574,1.075869
15.295729,8.844905,7.236483,1.442146,0.202882,4.034997,0.424802,1.070143
15.395702,8.856725,7.335755,1.464188,0.238069,3.941312,0.451505,1.044850
15.495674,8.866179,7.435279,1.491962,0.317554,3.858928,0.463803,1.020955
15.595644,8.872469,7.535051,1.527586,0.395104,3.796050,0.472842,1.000094
15.695612,8.874814,7.634991,1.566224,0.377840,3.888228,0.484131,0.980978
15.795582,8.873383,7.734951,1.598806,0.273956,3.978552,0.501546,0.967736
15.895555,8.869215,7.834837,1.621072,0.171495,4.108564,0.517463,0.958516
