s,x,y,yaw,curvature,v_ref,width_left,width_right
20.117479500,10.822311000,1.538947500,1.744072768,0.413754747,2.381193600,0.738246000,2.031271500
20.267610000,10.791852000,1.685931000,1.806751960,0.421240883,2.397290400,0.748306500,2.092287000
20.417740500,10.752165000,1.830694500,1.870419561,0.426920471,2.318444675,0.755368500,2.170327500
20.567871000,10.703287500,1.972618500,1.934892074,0.431965437,2.219187736,0.741546000,2.259654000
20.718001500,10.645315500,2.111076000,2.000208291,0.438156495,2.115278400,0.572049000,2.312007000
20.868132000,10.578367500,2.245423500,2.065601089,0.432985179,2.020783200,0.512989500,2.386252500
21.018262500,10.502833500,2.375139000,2.129480954,0.418001798,2.038087200,0.523804500,2.417643000
21.168393000,10.419312000,2.499864000,2.191200382,0.404207171,2.081822400,0.551139000,2.388171000
21.318523500,10.328379000,2.619295500,2.250742563,0.388999368,2.114978400,0.571861500,2.377128000
21.468654000,10.230630000,2.733216000,2.307851196,0.371783753,2.130403200,0.581502000,2.301523500
21.618784500,10.126675500,2.841508500,2.362456999,0.355662189,2.137936800,0.586210500,2.195442000
21.768915000,10.017088500,2.944099500,2.414712076,0.340466787,2.144256000,0.590160000,2.109184500
21.919045500,9.902403000,3.040957500,2.464756064,0.326203005,2.140771200,0.587982000,1.929409500
22.069176000,9.783111000,3.132087000,2.512713697,0.312679392,2.159426400,0.599641500,1.756350000
22.219305000,9.659674500,3.217518000,2.558693369,0.299846377,2.175813600,0.609883500,1.618180500
22.369435500,9.532516500,3.297309000,2.602798048,0.287705979,2.183402400,0.614626500,1.530693000
22.519566000,9.402031500,3.371535000,2.645097035,0.275789456,2.248435200,0.655272000,1.456207500
22.669696500,9.268585500,3.440296500,2.685679453,0.264837750,2.308572000,0.692857500,1.386444000
22.819827000,9.132510000,3.503700000,2.724612865,0.253825233,2.360157600,0.725098500,1.321887000
22.969957500,8.994118500,3.561873000,2.761942707,0.243471087,2.422933119,0.770695500,1.266967500
23.120088000,8.853691500,3.614950500,2.797725407,0.233219026,2.484122762,0.812431500,1.192441500
23.270218500,8.711493000,3.663079500,2.832013630,0.223558946,2.543840973,0.849402000,1.123702500
23.420349000,8.567758500,3.706410000,2.864845453,0.213817053,2.602189059,0.877317000,1.061200500
23.570479500,8.422705500,3.745105500,2.896246811,0.204505582,2.639292000,0.899557500,1.002327000
23.720610000,8.276535000,3.779329500,2.926256613,0.195275688,2.668857600,0.918036000,0.950478000
23.870740500,8.129422500,3.809254500,2.954897322,0.186269912,2.641996800,0.930868500,0.901248000
24.020871000,7.981530000,3.835054500,2.982193621,0.177363023,2.570980800,0.936256500,0.856863000
24.171001500,7.833001500,3.856908000,3.008168847,0.168672994,2.506149600,0.938343000,0.816343500
24.321132000,7.683969000,3.874993500,3.032837252,0.159951213,2.431737600,0.937231500,0.769836000
24.471262500,7.534543500,3.889495500,3.056210952,0.151428077,2.365108800,0.951801000,0.728193000
24.621393000,7.384827000,3.900597000,3.078305603,0.142910697,2.303956800,0.965308500,0.689973000
24.771523500,7.234906500,3.908484000,3.099133938,0.134558998,2.246834400,0.976104000,0.654271500
24.921654000,7.084857000,3.913341000,3.118704128,0.126150794,2.195714400,0.982722000,0.622321500
25.071784500,6.934743000,3.915355500,3.137016369,0.117800078,2.153760000,0.985842000,0.596100000
25.221915000,6.784615500,3.914715000,-3.129097676,0.109619021,2.119411200,0.986632500,0.574632000
25.372045500,6.634518000,3.911604000,-3.113272408,0.101201578,2.089538400,0.985872000,0.555961500
25.522176000,6.484486500,3.906213000,-3.098685355,0.093122587,2.066810400,0.984324000,0.541756500
25.672306500,6.334543500,3.898725000,-3.085325428,0.084855567,2.049062400,0.980847000,0.530664000
25.822437000,6.184708500,3.889327500,-3.073202077,0.076648753,2.034607200,0.978610500,0.521629500
25.972567500,6.034992000,3.878206500,-3.062311846,0.068428347,2.028367200,0.993273000,0.517729500
26.122698000,5.885397000,3.865548000,-3.052651475,0.060264916,2.026212000,1.006590000,0.516382500
26.272827000,5.735922000,3.851536500,-3.044217578,0.052089338,2.026300800,1.018602000,0.516438000
26.422957500,5.586561000,3.836356500,-3.037007272,0.043964426,2.025652800,1.023991500,0.516033000
26.573088000,5.437303500,3.820191000,-3.031028115,0.035688249,2.026070400,1.028475000,0.516294000
26.723218500,5.288134500,3.803226000,-3.026281999,0.027538345,2.027796000,1.032219000,0.517372500
26.873349000,5.139037500,3.785644500,-3.022756159,0.019431885,2.031499200,1.030852500,0.519687000
27.023479500,4.989991500,3.767628000,-3.020456668,0.011201431,2.036047200,1.028830500,0.522529500
27.173610000,4.840977000,3.749361000,-3.019344419,0.003615620,2.040984000,1.026538500,0.525615000
27.323740500,4.691971500,3.731013000,-3.019309101,-0.003145128,2.035106400,1.018416000,0.521941500
27.473871000,4.542958500,3.712735500,-3.020285646,-0.009864084,2.027587200,1.009981500,0.517242000
27.624001500,4.393917000,3.694678500,-3.022102421,-0.014338591,2.019734400,1.001722500,0.512334000
27.774132000,4.244838000,3.676942500,-3.024345572,-0.015544069,2.028660000,1.010820000,0.517912500
27.924262500,4.095718500,3.659554500,-3.026769684,-0.016749385,2.039426400,1.020589500,0.524641500
28.074393000,3.946555500,3.642541500,-3.029329499,-0.017351782,2.049585600,1.031124000,0.530991000
28.224523500,3.797347500,3.625917000,-3.031917972,-0.017131348,2.054164800,1.053097500,0.533853000
28.374654000,3.648099000,3.609676500,-3.034470601,-0.016873979,2.057472000,1.075473000,0.535920000
28.524784500,3.498808500,3.593814000,-3.036982952,-0.016594986,2.060179200,1.098340500,0.537612000
28.674915000,3.349479000,3.578323500,-3.039458441,-0.016382947,2.068879200,1.122834000,0.543049500
28.825045500,3.200113500,3.563200500,-3.041893679,-0.016058616,2.077660800,1.147714500,0.548538000
28.975176000,3.050710500,3.548437500,-3.044293615,-0.015912888,2.085866400,1.171821000,0.553666500
29.125306500,2.901273000,3.534031500,-3.046652788,-0.015515268,2.103607200,1.183651500,0.564754500
29.275437000,2.751801000,3.519973500,-3.048975726,-0.015430441,2.121261600,1.195839000,0.575788500
29.425567500,2.602299000,3.506262000,-3.051262936,-0.015039073,2.138294400,1.207228500,0.586434000
29.575698000,2.452765500,3.492888000,-3.053510343,-0.014900364,2.152190400,1.202904000,0.595119000
29.725828500,2.303202000,3.479848500,-3.055716614,-0.014491088,2.165556000,1.198920000,0.603472500
29.875959000,2.153611500,3.467134500,-3.057887618,-0.014430369,2.179752000,1.194963000,0.612345000
30.026089500,2.003992500,3.454744500,-3.060023347,-0.014021291,2.203238400,1.179889500,0.627024000
30.176220000,1.854348000,3.442669500,-3.062113043,-0.013817069,2.226216000,1.165150500,0.641385000
30.326349000,1.704679500,3.430905000,-3.064172473,-0.013618094,2.244331200,1.150737000,0.652707000
30.476479500,1.554987000,3.419446500,-3.066191672,-0.013281201,2.246536800,1.143865500,0.654085500
30.626610000,1.405272000,3.408286500,-3.068175252,-0.013143623,2.248269600,1.137367500,0.655168500
30.776740500,1.255536000,3.397422000,-3.070118972,-0.012750020,2.243484000,1.131172500,0.652177500
30.926871000,1.105777500,3.386844000,-3.072017121,-0.012536753,2.223633600,1.127940000,0.639771000
31.077001500,0.956001000,3.376548000,-3.073889662,-0.012408663,2.203322400,1.125061500,0.627076500
31.227132000,0.806205000,3.366531000,-3.075722332,-0.012005712,2.187420000,1.122466500,0.617137500
31.377262500,0.656391000,3.356784000,-3.077509478,-0.011802201,2.181028800,1.104442500,0.613143000
31.527393000,0.506560500,3.347302500,-3.079261409,-0.011536556,2.174212800,1.086426000,0.608883000
31.677523500,0.356713500,3.338080500,-3.080978130,-0.011333211,2.169842400,1.068466500,0.606151500
31.827654000,0.206851500,3.329113500,-3.082654657,-0.011001059,2.170591200,1.041225000,0.606619500
31.977784500,0.056974500,3.320394000,-3.084295982,-0.010864330,2.170946400,1.014258000,0.606841500
32.127915000,-0.092916000,3.311919000,-3.085897123,-0.010465677,2.171330400,0.989365500,0.607081500
32.278045500,-0.242820000,3.303679500,-3.087458355,-0.010332643,2.172182400,0.983692500,0.607614000
32.428176000,-0.392737500,3.295672500,-3.088989112,-0.010059773,2.172664800,0.978256500,0.607915500
32.578306500,-0.542665500,3.287892000,-3.090479702,-0.009797446,2.173195200,0.976542000,0.608247000
32.728437000,-0.692605500,3.280332000,-3.091925391,-0.009461701,2.174342400,0.993349500,0.608964000
